stage_id,title,order,step_id,left,top,description,en_title,en_description,de_title,de_description,es_title,es_description,dk_title,dk_description,,,br_title,br_description,fr_title,fr_description,sv_title,sv_description
snap_deal,Big Blind,3,snap_deal_3,91,64,"The big blind, marked as BB, is the second of the two initial mandatory bets. It is placed by the player immediately to the left of the small blind, and rotates after each hand to the next player, in a clockwise fashion. In a $10/$20 No Limit (NLHE) game, the big blind is equal to $20. However, in a Fixed Limit NLHE game, the BB is equal to the selected table’s lower betting limit. For example, if a table’s betting stake is $10/$20, the small blind would be $10.

In NLHE games, the amount of the big blind is also the minimum bet in the current betting round. The small and big blinds are important because they incite the action and get the game going, since there's already money to vie for in the pot.   ",Big Blind,"The big blind, marked as BB, is the second of the two initial mandatory bets. It is placed by the player immediately to the left of the small blind, and rotates after each hand to the next player, in a clockwise fashion. In a $10/$20 No Limit (NLHE) game, the big blind is equal to $20. However, in a Fixed Limit NLHE game, the BB is equal to the selected table’s lower betting limit. For example, if a table’s betting stake is $10/$20, the small blind would be $10.

In NLHE games, the amount of the big blind is also the minimum bet in the current betting round. The small and big blinds are important because they incite the action and get the game going, since there's already money to vie for in the pot.   ",Big Blind,"Der Big Blind mit der Kennzeichnung BB ist der zweite der beiden anfänglichen Zwangseinsätze. Er wird von dem Spieler unmittelbar links neben dem Small Blind platziert und rotiert nach jeder Hand im Uhrzeigersinn zum nächsten Spieler. In einem $ 10/$ 20-No-Limit-Spiel (NLHE) entspricht der Big Blind einem Betrag von $ 20. Bei einem Fixed Limit NLHE-Spiel entspricht der BB jedoch dem unteren Einsatzlimit am ausgewählten Tisch. Wenn der Einsatz an einem Tisch z. B. $ 10/$ 20 ist, beträgt der Big Blind $ 10.

Bei NLHE-Spielen ist der Betrag des Big Blinds auch der Mindesteinsatz in der aktuellen Einsatzrunde. Small Blind und Big Blind sind wichtig, weil sie das Geschehen anheizen und dafür sorgen, dass das Spiel ins Rollen kommt, weil sich bereits Geld im Pot befindet, um das man wetteifern kann.   
",Ciega grande,"La ciega grande, BB, es la segunda de las dos apuestas obligatorias. La pone el jugador a la izquierda de la ciega pequeña, y va rotando cada mano al siguiente jugador en el sentido de las agujas del reloj. En una partida de Hold’em sin límite de 10/20, la ciega grande son 20. De todas formas, en una partida con límite fijo, la ciega grande es la apuesta baja de la mesa. Por ejemplo, si las apuestas son 10/20, la ciega grande sería 10.

En Hold’em sin límite, la cantidad de la ciega grande también es la apuesta mínima en las rondas de apuestas. Las ciegas grande y pequeña son importantes porque incitan acción y hacen que funcione el juego, porque hay fichas en el centro para el ganador de la mano.",Big blind,"Big blind markeres som BB og er den anden af de to indledende obligatoriske indsatser. Big blind placeres af spilleren umiddelbart til venstre for small blind og roterer med uret efter hver hånd til den næste spiller. I et spil 10 $/20 $ No Limit (NLHE) udgør big blind 20 $. I et spil Fixed Limit NLHE svarer BB imidlertid til bordets nedre indsatsgrænse. Hvis bordets indsatsgrænse f.eks. er 10 $/20 $, udgør big blind 10 $.

I NLHE er størrelsen på big blind også minimumindsatsen i den aktuelle indsatsrunde. Small og big blind er vigtige, fordi de tilskynder til handling og sætter gang i spillet ved at sørge for, at der er penge i puljen.   ",,,Big blind,"O big blind, indicado como BB, é a segunda das duas apostas obrigatórias iniciais. Essa aposta é feita pelo jogador imediatamente à esquerda do small blind e, depois de cada mão, passa para o próximo jogador, girando no sentido horário. Em um jogo de US$ 10/US$ 20 sem limite  (NLHE), o big blind equivale a US$ 20. Entretanto, em jogo de NLHE Fixed Limit, o BB equivale ao limite inferior de aposta da mesa selecionada. Por exemplo, se a aposta da mesa fosse US$ 10/US$ 20, o big blind seria US$ 10.

Em jogos de NLHE, o valor do big blind também é a aposta mínima da rodada de apostas atual. O small e o big blinds são importantes porque incitam a ação e mantêm o jogo vivo, pois já há dinheiro a ser faturado no pote.",Grosse blind,"La grosse blind, indiquée par BB, est la seconde des deux mises obligatoires initiales. Elle est effectuée par le joueur qui se trouve immédiatement à la gauche de la petite blind et tourne après chaque main jusqu'au joueur suivant, dans le sens des aiguilles d'une montre. Dans un jeu No Limit à 10/20 $ (NLHE), la grosse blind est égale à 20 $. Toutefois, dans un jeu Fixed Limit NLHE, la BB est égale à la limite de mise inférieure de la table sélectionnée. Par exemple, si la mise d'une table est de 10/20 $, la petite blind sera de 10 $.

Dans les jeux NLHE, le montant de la grosse blind est également la mise minimum du tour de mise actuel. Les petites et grosses blinds sont importantes car elles incitent l'action et permettent au jeu de continuer car il y a déjà de l'argent dans le pot pour lequel lutter.",Stora mörken,"Stora mörken, markerad med BB, är den andra av de två obligatoriska insatserna. Den läggs av spelaren direkt till vänster om lilla mörken och roterar efter varje hand till nästa spelare medurs. I ett 10 $/20 $ No Limit (NLHE)-spel är stora mörken = 20 $. I ett Fixed Limit NLHE-spel är dock BB  = bordets lägre insatsgräns. Exempel: om insatsen för bordet är 10 $/20 $ är lilla mörken 10 $.

I NLHE-spel är stora mörkens belopp även minimiinsatsen för den aktuella satsningsrundan. Lilla och stora mörkarna är viktiga eftersom de frammanar action och får fart på spelet eftersom det redan finns pengar i potten."
snap_deal,Hole cards,4,snap_deal_4,56,50,"After the small and big blinds are posted, each player gets two face-down cards. These are the players’ individual cards, also known as hole cards.",Hole cards,"After the small and big blinds are posted, each player gets two face-down cards. These are the players’ individual cards, also known as hole cards.",Taschenkarten,"Nachdem Small Blind und Big Blind gebracht wurden, erhält jeder Teilnehmer zwei Karten verdeckt. Dies sind die eigenen Karten der Spieler, die so genannten „Taschenkarten“.",Cartas particulares,"Después de que las ciegas grande y pequeña están en la mesa, cada jugador recibe dos cartas boca abajo. Estas son las cartas particulares de cada jugador.",Hole cards,"Når small og big blind er lagt ud, modtager hver spiller to kort med billedsiden nedad. Dette er spillerens individuelle kort, de såkaldte ""hole cards"".",,,Cartas fechadas,"Depois que as apostas small e big blinds são feitas, cada jogador recebe duas cartas viradas para baixo. Elas são as cartas individuais do jogador, também conhecidas como cartas fechadas.",Cartes fermées,"Après avoir effectué les petites et grosses blonds, chaque joueur reçoit deux cartes fermées. Il s'agit des cartes individuelles des joueurs, appelées également cartes fermées.",Hålkort,"Efter att lilla och stora mörken har lagts får varje spelare två nedåtvända kort. Dessa är spelarens individuella kort, som även kallas hålkort."
snap_pre_flop,First player to act,1,snap_pre_flop_1,90,90,"The betting action starts with the player to the left of the big blind. The position of the player who acts first in the pre-flop round is known as ‘under the gun’ (UTG). It is considered to be the weakest table position, because the UTG player has to make decisions with no prior information about their opponents' play.",First player to act,"The betting action starts with the player to the left of the big blind. The position of the player who acts first in the pre-flop round is known as ‘under the gun’ (UTG). It is considered to be the weakest table position, because the UTG player has to make decisions with no prior information about their opponents' play.","Erster Spieler, der an der Reihe ist","Das Setzen beginnt mit dem Teilnehmer links neben dem Big Blind. Die Position des Teilnehmers, der in der Preflop-Runde als erster an der Reihe ist, wird „Under the Gun“ (UTG) genannt. Sie gilt als schwächste Tischposition, weil der UTG-Spieler Entscheidungen treffen muss, ohne bereits Informationen über das Spiel des Gegners zu besitzen.",Primer jugador en actuar,"La acción comienza con el jugador a la izquierda de la ciega grande. Esta posición se conoce como UTG (Under the gun). Se considera la posición más débil de la mesa, porque tiene que tomar las decisiones sin tener información de los rivales.",Første spiller til at agere,"Spilleren til venstre for big blind indleder indsatsrunden. Positionen for den spiller, der foretager den første handling preflop, kaldes ""under the gun"" (UTG). Den anses for at være den svageste position ved bordet, fordi spilleren, der er UTG, skal foretage sine valg uden at kende noget som helst til sine modstanderes spil.",,,Primeiro jogador a agir,"As apostas começam com o jogador à esquerda do big blind. A posição do jogador que joga primeiro na rodada pré-flop (antes da abertura) também é conhecida como ""under the gun"" (UTG). Ela é considerada a posição mais fraca da mesa, pois o jogador UTG precisa tomar decisões sem informações prévias sobre o jogo de seus adversários.",Premier joueur à agir,L'action de mise commence par le joueur situé à gauche de la grosse blind. La place du joueur qui agit en premier lors du tour pré-flop s'appelle le « under the gun » (UTG). Cette place est considérée comme la plus faible à la table car le joueur UTG doit prendre des décisions sans information préalable concernant le jeu de ses adversaires.,Första spelare att agera,"Satsningarna björnar med spelaren till vänster om stora mörken. Positionen för spelaren som agerar först i pre-flopprunda kallas ""under the gun"" (UTG). Detta anses vara den svagaste bordspositionen eftersom UTG-spelaren måste fatta beslut utan tidigare information om motståndarnas spel."
snap_pre_flop,Call,2,snap_pre_flop_2,71,90,"To call is to match the bet made by the previous player. The first bet after the big blind needs to match the big blind, or raise it.",Call,"To call is to match the bet made by the previous player. The first bet after the big blind needs to match the big blind, or raise it.",Mitgehen,"Mitgehen bedeutet, den gleichen Einsatz wie der vorherige Spieler zu bringen. Der erste Einsatz nach dem Big Blind muss dem Big Blind entsprechen oder höher sein.",Pagar,"Pagar es igualar la apuesta hecha por el jugador anterior. El primer jugador después de la ciega grande tiene que igualar la ciega grande, o subirla.",Call,At calle betyder at matche den forudgående spillers indsats. Den første indsats efter big blind skal matche eller raise big blind.,,,Pagar,Pagar é fazer uma aposta igual à feita pelo jogador anterior. A primeira aposta após o big blind deve ser igual ou superior ao big blind.,Suivre,"Suivre signifie placer la même mise effectuée par le joueur précédent. La première mise après la grosse blind doit correspondre à la grosse blind, ou être relancée.",Syna,Att syna är att matcha föregående spelares satsning. Den första insatsen efter stora mörken måste matcha stora mörken eller höja den.
snap_pre_flop,Raise,3,snap_pre_flop_3,22,90,"To raise is to increase the bet amount made by the previous player. If the current bet has already been raised, all the subsequent bets have to at least equal this raise amount.",Raise,"To raise is to increase the bet amount made by the previous player. If the current bet has already been raised, all the subsequent bets have to at least equal this raise amount.",Erhöhen,"Erhöhen bedeutet, den Einsatzbetrag des vorherigen Spielers zu erhöhen. Wenn der aktuelle Einsatz bereits erhöht wurde, müssen alle folgenden Einsätze mindestens diesem erhöhten Betrag entsprechen.",Subir,"Subir es incrementar la apuesta hecha por un jugador anterior. Si ha habido una subida, la siguientes apuestas tienen que ser al menos iguales a esta cantidad.",Raise,"At raise betyder at forøge den forudgående spillers indsats. Hvis den aktuelle indsats allerede er blevet raiset, skal alle efterfølgende indsatser svare til størrelsen af det pågældende raise som minimum.",,,Aumentar,"Aumentar é aumentar o valor da aposta feita pelo jogador anterior. Se a aposta atual já foi aumentada, todas as apostas na sequência devem ser no mínimo iguais a esse valor aumentado.",Relancer,"Relancer signifie augmenter le montant de la mise effectuée par le joueur précédent. Si la mise actuelle a déjà été relancée, toutes les mises suivantes doivent au moins être égales au montant de cette relance.",Höja,Att höja är att öka föregående spelares satsning. Om den aktuella insatsen redan har höjts måste alla efterföljande satsningar vara minst desamma som detta höjda belopp.
snap_pre_flop,SNAP Fold,4,snap_pre_flop_4,38,50,"To fold is to not play a hand. If you decide to fold you are no longer eligible to take part in any more betting and get re-seated at a new table straight away with new opponents and newly dealt cards.

In SNAP, you don't have to wait until your turn to fold the hand. You can decide to not to play as soon as you are dealt your hole cards. This is what makes SNAP so different and super fast. Other players on the table will not see that you folded until it is your turn to act.",SNAP Fold,"To fold is to not play a hand. If you decide to fold you are no longer eligible to take part in any more betting and get re-seated at a new table straight away with new opponents and newly dealt cards.

In SNAP, you don't have to wait until your turn to fold the hand. You can decide to not to play as soon as you are dealt your hole cards. This is what makes SNAP so different and super fast. Other players on the table will not see that you folded until it is your turn to act.",SNAP Aussteigen,"Aussteigen bedeutet, eine Hand nicht zu spielen. Wenn Sie sich entschließen, auszusteigen, dürfen Sie sich nicht mehr am Setzen beteiligen und werden sofort an einen neuen Tisch mit neuen Gegenspielern und neu ausgeteilten Karten umgesetzt.

Bei SNAP müssen Sie nicht warten, bis Sie an der Reihe sind, um mit Ihrer Hand auszusteigen. Sie können sich entschließen, nicht zu spielen, sobald Sie Ihre Taschenkarten erhalten haben. Genau das macht SNAP so rasant und anders. Dass Sie ausgestiegen sind, sehen die anderen Spieler am Tisch jedoch erst, wenn Sie an der Reihe sind.",SNAP Fold,"Hacer fold es retirarse de la mano, no jugar la mano. Si decides tirarte pierdes el derecho de tomar parte en esta mano y se te sentará en una mesa nueva con nuevos rivales y se repartirán cartas nuevas. 

En SNAP no tienes que esperar a que sea tu turno para tirar la mano. Puedes decidir no jugar desde el momento en el que recibes tus cartas. Esto hace que SNAP sea tan distinto y rápido. El resto de jugadores de la mesa no sabrá que te has tirado hasta que sea tu turno.",SNAP-fold,"At folde betyder at give op. Hvis du folder, kan du ikke placere flere indsatser, og du genplaceres herefter øjeblikkeligt ved et nyt bord med nye modstandere og nye kort.

I SNAP behøver du ikke at vente på, at det bliver din tur, inden du folder din hånd. Du kan vælge, at du ikke vil spille, så snart du har set dine hole cards. Det er det, der gør SNAP så anderledes og lynhurtigt. De andre spillere ved bordet ser dog ikke, at du har foldet, før det er din tur.",,,SNAP Desistir,"Desistir é não jogar uma mão. Se você optar por desistir, não terá mais direito de participar das apostas e será recolocado em uma nova mesa imediatamente, com novos adversários e novas cartas.

No SNAP, você não precisa esperar a sua vez para desistir da mão. Você pode decidir não jogar assim que receber suas cartas fechadas. É isso o que torna o SNAP tão diferente e super-rápido. Os outros jogadores na mesa não verão que você desistiu até que seja sua vez.",SNAP Se coucher,"Se coucher signifie ne pas jouer une main. Si vous choisissez de vous coucher, vous n'êtes plus éligible pour prendre part à une mise supplémentaire et être ré-assis à une nouvelle table immédiatement avec de nouveaux adversaires et se voir distribuer de nouvelles cartes.

Au SNAP, vous n'avez pas à attendre votre tour pour vous coucher lors de la main. Vous pouvez décider de ne pas jouer dès que vous recevez vos cartes fermées. C'est ce qui rend le SNAP si différent et super rapide. Les autres joueurs autour de la table ne verront que vous avez couché votre main que lorsque ce sera à votre tour de jouer.",SNAP Kasta korten,"Att kasta korten är att inte spela en hand. Om du beslutar dig för att kasta korten kan du inte längre delta i några satsningar och du omplaceras till ett nytt bord direkt med nya motståndare och nydelade kort.

I SNAP behöver du inte vänta på din tur för att kasta korten. Du kan välja att inte spela så snart du har tilldelats dina hålkort. Det är detta som gör SNAP så annorlunda och så snabbt. De andra spelarna vid bordet kommer inte se att du har kastat korten förrän det är din tur att agera."
snap_pre_flop,"“Fold, Watch and Play”",5,snap_pre_flop_5,48,50,"If you decided to fold your cards, but you still want to see how the hand ends, you can use the option of “Fold, Watch and Play”. In this instance, you are still re-seated at a new table ready to start a new hand. However, you can watch the previous hand in ‘observer mode’. Bear in mind that it is only possible to observe one hand at a time.

The “Fold, Watch and Play” option is enabled for SNAP ring (cash) games only.","“Fold, Watch and Play”","If you decided to fold your cards, but you still want to see how the hand ends, you can use the option of “Fold, Watch and Play”. In this instance, you are still re-seated at a new table ready to start a new hand. However, you can watch the previous hand in ‘observer mode’. Bear in mind that it is only possible to observe one hand at a time.

The “Fold, Watch and Play” option is enabled for SNAP ring (cash) games only.","Aussteigen, zuschauen und spielen","Wenn Sie sich entschlossen haben, mit Ihren Karten auszusteigen, aber trotzdem verfolgen möchten, wie die Hand endet, können Sie die Option „Aussteigen, zuschauen und spielen“ verwenden. In diesem Fall werden immer noch an einen neuen Tisch umgesetzt und können sofort eine neue Hand beginnen. Sie können die vorherige Hand jedoch im „Beobachtermodus“ verfolgen. Beachten Sie, dass jeweils immer nur eine einzige Hand verfolgt werden kann.

Die Option „Aussteigen, zuschauen und spielen“ wird nur für SNAP-Ringspiele (Cash Games) aktiviert.","Tirarse, ver y jugar","Si decides tirarte de tu mano, pero quieres ver cómo termina la mano, puedes usar la opción de “Tirarse, ver y jugar”. En este caso te siguen sentando en una nueva para jugar una nueva mano. Sin embargo, puedes ver la mano anterior hasta que termine. Ten en cuenta que solo puedes ver una mano al tiempo.

La opción “Tirarse, ver y jugar” solo está disponible para la modalidad cash de SNAP.","Fold, se og spil","Hvis du har besluttet at folde, men alligevel vil se, hvordan hånden ender, kan du vælge muligheden ""Fold, se og spil”. Hvis du gør det, genplaceres du stadig ved et nyt bord, så du kan være med i en ny hånd, men du kan se den tidligere hånd i ""observationstilstand"". Vær opmærksom på, at du kun kan observere én hånd ad gangen.

Muligheden ""Fold, se og spil"" findes kun i SNAP-cash games.",,,"Desistir, assistir e jogar","Se você decidiu desistir de suas cartas, mas ainda quer ver como a mão termina, pode usar a opção “Desistir, assistir e jogar”. Neste caso, você ainda será recolocado em uma nova mesa pronto para começar uma nova mão. Mas, poderá assistir à mão anterior no ""modo observador"". Lembre-se de que só é possível observar uma mão por vez.

A opção “Desistir, assistir e jogar” está disponível somente nos jogos de SNAP ring (cash games).","Se coucher, regarder et jouer","Si vous avez décidé de vous coucher, mais vous voulez tout de même savoir comment se termine la main, vous pouvez utiliser l'option « Se coucher, regarder et jouer ». Dans cet exemple, vous êtes toujours ré-assis à une nouvelle table pour commencer une nouvelle main. Toutefois, vous pouvez observer la main précédente en « mode observateur ». N'oubliez pas qu'il est possible uniquement de regarder une main à la fois.

L'option « Fold, Watch and Play » (Se coucher, regarder et jouer) n'est activée que pour les jeux de poker SNAP.","Kasta, titta och spela","Om du har bestämt dig för att kasta dina kort men ändå vill se hur handen avslutas kan du använda alternativet ""Kasta, titta och spela"". I detta fall omplaceras du vid ett nytt bord redo att starta en ny hand. Du kan dock titta på föregående hand i ""observatörsläge"". Tänk på att det är endast möjligt att observera en hand i taget.

Alternativet ""Kasta, titta och spela"" är endast aktiverat för SNAPring- (kontant)-spel."
snap_pre_flop,Check,6,snap_pre_flop_6,29,10,"To check means to bet nothing. In the pre-flop round, only the big blind has an option to check  - and only if no-one has raised. If there is a prior raise, the big blind can either call, raise, fold or go all-in.",Check,"To check means to bet nothing. In the pre-flop round, only the big blind has an option to check  - and only if no-one has raised. If there is a prior raise, the big blind can either call, raise, fold or go all-in.",Schieben,"Schieben bedeutet, nichts zu setzen. In der Preflop-Runde besitzt nur der Big Blind die Möglichkeit, zu schieben - und nur dann, wenn niemand erhöht hat. Wenn zuvor ein Teilnehmer erhöht hat, kann der Big Blind entweder mitgehen, erhöhen, aussteigen oder All-in gehen.",Pasar,"Pasar significa no apostar nada. En la ronda preflop, solo la ciega grande tiene la opción de pasar, y solo si nadie ha subido. Si ha habido una subida previa, la ciega grande puede pagar, subir, tirarse o ir all-in. ",Check,"At checke betyder at undlade at placere en indsats. I preflop-runden er det kun big blind, der har mulighed for at checke – og kun hvis ingen andre har raiset. Hvis der tidligere er blevet raiset, kan big blind udelukkende calle, raise, folde eller gå allin.",,,Mesa,"Pedir mesa significa apostar nada. Na rodada pré-flop (antes da abertura), apenas o big blind tem a opção de pedir mesa e somente se ninguém tiver aumentado. Se houver um aumento anterior, o big blind poderá pagar, aumentar, desistir ou ir a all-in.",Checker,"Checker signifie ne rien miser. Lors du tour pré-flop, seule la grosse blind dispose d'une option permettant de checker, et uniquement si personne n'a effectué de relance. En cas de relance préalable, la grosse blind peut suivre, relancer, se coucher ou passer all-in (à tapis).",Checka,"Att checka innebär att satsa ingenting. I pre-flopp-rundan är det bara stora mörken som har möjlighet att checka, och bara om ingen annan har höjt. Om en höjning redan har skett kan stora mörken antingen syna, höja, kasta korten eller gå all-in."
snap_pre_flop,End of betting,7,snap_pre_flop_7,42,10,The betting round continues until all active players have each contributed equal amounts to the pot.,End of betting,The betting round continues until all active players have each contributed equal amounts to the pot.,Ende des Setzens,"Die Einsatzrunde wird fortgesetzt, bis alle aktiven Spieler die gleichen Beträge zum Pot beigesteuert haben.",Final de las apuestas,Las apuestas continúan hasta que todos los jugadores activos han contribuido con las mismas cantidades al bote.,Afslutning af indsatsrunden,"Indsatsrunden fortsætter, indtil alle aktive spillere har bidraget med lige store beløb til puljen.",,,Fim das apostas,A rodada de apostas continua até que todos os jogadores ativos tiverem contribuído com valores iguais para o pote.,Fin des enchères,Le tour d'enchère se poursuit jusqu'à ce que tous les joueurs actifs aient chacun contribué au pot avec des montants égaux.,Slut på satsning,Satsningsrundan fortsätter tills alla aktiva spelare var och en har bidragit lika mycket till potten.
snap_flop,Flop,1,snap_flop_1,27,50,Three face-up community cards are dealt on the table. ,Flop,Three face-up community cards are dealt on the table. ,Flop,"Drei Gemeinschaftskarten werden offen auf dem Tisch ausgeteilt. ",Flop,Se sacan tres cartas comunitarias en la mesa.,Flop,Der lægges tre fælleskort på bordet med billedsiden opad. ,,,Flop (abertura),Três cartas são viradas sobre a mesa.,Flop,Trois cartes communautaires découvertes sont distribuées sur la table.,Floppen,Tre uppåtvända gemensamma kort delas ut på bordet.
snap_flop,First player’s actions,2,snap_flop_2,10,10,"The first person to act is the first active player seated to the left of the dealer. 
They have two options: check or place a bet. If the first player decides to check (bets nothing), the action passes, clockwise, to the next player.",First player’s actions,"The first person to act is the first active player seated to the left of the dealer. 
They have two options: check or place a bet. If the first player decides to check (bets nothing), the action passes, clockwise, to the next player.",Aktionen des ersten Spielers,"Die erste Person, die an der Reihe ist, ist der erste aktive Spieler, der links neben dem Dealer sitzt.Dieser Spieler hat zwei Möglichkeiten: schieben oder einen Einsatz platzieren. Wenn der erste Spieler sich entschließt, zu schieben (also nichts setzt), wechselt die Action im Uhrzeigersinn zum nächsten Spieler.",Opciones del primer jugador,"El primer jugador en actuar es el sentado a la izquierda del dealer.

Tiene dos opciones: pasar o hacer una apuesta. Si el jugador decide pasar, la acción pasa, en el sentido de las agujas del reloj, al siguiente jugador.",Første spillers handlemuligheder,"Den aktive spiller, der sidder nærmest på dealerens venstre side, skal foretage den første handling.

Vedkommende har to muligheder: At checke eller placere en indsats. Hvis den første spiller checker (ikke placerer nogen indsats), går turen videre med uret til den næste spiller.",,,Ações do primeiro jogador,"A primeira pessoa a jogar é o primeiro jogador ativo à esquerda do dealer.

Ele tem duas opções: pedir mesa ou fazer uma aposta. Se o primeiro jogador decidir pedir mesa (não apostar nada), a ação passará para o próximo jogador, no sentido horário.",Actions du premier joueur,"La première personne à agir est le premier joueur actif assis à la gauche du croupier.

Il a deux options : checker ou effectuer une mise. Si le premier joueur décide de checker (ne mise rien), l'action passe au joueur suivant dans le sens des aiguilles d'une montre.",Första spelarens åtgärder,"Den första spelaren att agera är det första aktiva spelaren till vänster om dealern.

De har två alternativ: checka eller göra en satsning. Om den första spelaren bestämmer sig för att checka (satsa ingenting) går åtgärden vidare medsols till nästa spelare."
snap_flop,Initial bet amount,3,snap_flop_3,30,10,"The initial bet amount should equal or exceed the minimum bet amount, which is equal to the big blind. All subsequent bets must equal or exceed that initial bet.",Initial bet amount,"The initial bet amount should equal or exceed the minimum bet amount, which is equal to the big blind. All subsequent bets must equal or exceed that initial bet.",Erster Einsatzbetrag,"Die Höhe des ersten Einsatzbetrags sollte mindestens dem Mindesteinsatzbetrag entsprechen, der mit dem Big Blind identisch ist. Alle weiteren Einsätze müssen diesem ersten Einsatz entsprechen oder ihn übersteigen.",Cantidad de la apuesta inicial,La cantidad de la apuesta inicial tiene que ser igual o superior a la cantidad de la apuesta mínima que es igual a la ciega grande. Las apuestas siguientes tienen que ser iguales o superiores a esta apuesta inicial.,Indledende indsatsstørrelse,"Størrelsen af den første indsats skal være lig med eller overstige den minimale indsatsstørrelse, hvilket svarer til big blind. Alle efterfølgende indsatser skal svare til eller overstige den første indsats.",,,Valor da aposta inicial,"O valor da aposta inicial deve ser igual ou superior ao valor da aposta mínima, que é igual ao big blind. Todas as apostas na sequência devem ser iguais ou superiores à aposta inicial.",Montant de la mise initiale,"Le montant de la mise initiale doit être supérieur ou égal au montant de la mise minimum, qui est égal à la grosse blind. Toutes les mises suivantes doivent être supérieures ou égales à cette mise initiale.",Inledande satsningsbelopp,"Det inledande satsningsbeloppet ska vara detsamma som eller överskrida minimiinsatsen, som är densamma som stora mörken. Alla efterföljande satsningar måste vara desamma som eller överskrida denna inledande insats."
snap_flop,Other players’ actions,4,snap_flop_4,78,10,"After the initial bet is placed, all remaining players have four options: call, raise, fold or all-in. ",Other players’ actions,"After the initial bet is placed, all remaining players have four options: call, raise, fold or all-in. ",Aktionen der anderen Spieler,"Nachdem der erste Einsatz platziert wurde, haben alle übrigen Spieler vier Möglichkeiten: mitgehen, erhöhen, aussteigen oder All-in gehen. ",Otras opciones del jugador,"Después de la apuesta inicial, el resto de jugadores tiene cuatro opciones: pagar, subir, tirarse o ir all-in. ",Andre spilleres handlemuligheder,"Efter den første indsats er placeret, har de øvrige spillere fire muligheder: De kan calle, raise, folde eller gå allin. ",,,Ações dos outros jogadores,"Depois que a aposta inicial é feita, todos os demais jogadores têm quatro opções: pagar, aumentar, desistir ou ir a all-in.",Actions des autres joueurs,"Après avoir placé la mise initiale, tous les autres joueurs disposent de quatre options : suivre, relancer, se coucher ou all-in.",Andra spelares åtgärder,"Efter att den inledande insatsen har lagts har alla återstående spelare fyra alternativ: syna, höja, kasta korten eller gå all-in."
snap_flop,End of betting,5,snap_flop_5,21,90,"The betting round ends when all players, who have not folded, have bet equal amounts in the pot. If all players decide to check in the current betting round, meaning there are no new bets, the pot remains the same as in the pre-flop round. If all players, except one, decide to fold in the current round, the player who has not folded wins the pot, and the betting round ends.",End of betting,"The betting round ends when all players, who have not folded, have bet equal amounts in the pot. If all players decide to check in the current betting round, meaning there are no new bets, the pot remains the same as in the pre-flop round. If all players, except one, decide to fold in the current round, the player who has not folded wins the pot, and the betting round ends.",Ende des Setzens,"Die Einsatzrunde endet, wenn alle Spieler, die nicht ausgestiegen sind, die gleichen Beträge zum Pot beigesteuert haben. Wenn alle Spieler sich entschließen, in der aktuellen Einsatzrunde zu schieben, es also keine neuen Einsätze gibt, bleibt der Pot derselbe wie in der Preflop-Runde. Wenn alle Spieler mit Ausnahme eines Spielers sich entschließen, in der aktuellen Runde auszusteigen, gewinnt der Spieler, der nicht ausgestiegen ist, den Pot und die Einsatzrunde endet.",Fin de las apuestas,"La ronda de apuestas termina cuando todos los jugadores que no se han tirado han puesto las mismas fichas en el bote. Si todos los jugadores deciden pasar en esta ronda de apuestas, sin que haya apuestas nuevas, el bote sigue igual que en la ronda pre-flop. Si todos los jugadores menos uno deciden tirarse, el jugador que no se ha tirado gana el bote y termina la mano. ",Afslutning af indsatsrunden,"Indsatsrunden slutter, når alle spillere, der ikke har foldet, har placeret lige store indsatser i puljen. Hvis alle spillere beslutter at checke i den aktuelle indsatsrunde, kommer der ingen nye indsatser, og puljen forbliver på samme niveau som efter preflop-runden. Hvis alle spillere undtagen én beslutter at folde i den aktuelle runde, vindes puljen af den spiller, der ikke har foldet, og indsatsrunden slutter.",,,Fim das apostas,"A rodada de apostas termina depois que todos os jogadores, que não desistiram, têm valores de aposta iguais no pote. Se todos os jogadores decidirem pedir mesa na rodada de apostas atual, significando que não há novas apostas, o pote continuará igual ao da rodada pré-flop. Se todos os jogadores, com exceção de um, decidirem desistir da rodada atual, o jogador que não desistiu ganha o pote e a rodada de apostas termina.",Fin des enchères,"Le tour d'enchère se termine quand tous les joueurs, ceux qui ne se sont pas couchés, ont des montants égaux de mises dans le pot. Si tous les joueurs décident de checker lors du tour d'enchère en cours, ce qui signifie qu'il n'y a pas de nouvelles mises, le pot reste le même comme lors du tour pré-flop. Si tous les joueurs, à l'exception d'un, décident de se coucher lors du tour en cours, le joueur qui n'a pas passé remporte le pot, et le tour d'enchère se termine.",Slut på satsning,"Satsningsrundan avslutas när alla spelare, som inte kastat korten, har satsat lika mycket var i potten. Om alla spelare beslutar sig för att checka i den aktuella satsningsrundan, vilket innebär att inga nya satsningar görs, kvarstår potten från pre-flopprundan. Om alla spelare utom en bestämmer sig för att kasta korten i den aktuella rundan vinner spelaren som inte kastade korten potten och satsningsrundan avslutas."
